Hubs		Lower bound		Best objective function
[0,10,14,17,19]		93581.41815820671		88389.52635078598
[0,10,14,18,19]		98147.21814025332		88389.52635078598
[0,10,15,16,17]		99530.04143662396		88389.52635078598
[0,10,15,16,18]		110476.90179271944		88389.52635078598
[0,10,15,16,19]		112633.47795678602		88389.52635078598
[0,10,15,17,18]		97474.2299126338		88389.52635078598
[0,10,15,17,19]		99390.55241787009		88389.52635078598
[0,10,15,18,19]		108400.09443120204		88389.52635078598
[0,10,16,17,18]		98491.42538002497		88389.52635078598
[0,10,16,17,19]		98221.59165782649		88389.52635078598
[0,10,16,18,19]		120079.13596561883		88389.52635078598
[0,10,17,18,19]		96063.90994133787		88389.52635078598
[0,11,12,13,14]		101186.845581371		88389.52635078598
[0,11,12,13,15]		106981.36378204894		88389.52635078598
[0,11,12,13,16]		108717.03338413767		88389.52635078598
[0,11,12,13,17]		106414.54498670554		88389.52635078598
[0,11,12,13,18]		111461.88575053148		88389.52635078598
[0,11,12,13,19]		101216.02404614641		88389.52635078598
[0,11,12,14,15]		100009.60585355865		88389.52635078598
[0,11,12,14,16]		98881.79479037682		88389.52635078598
[0,11,12,14,17]		98601.53048849836		88389.52635078598
[0,11,12,14,18]		101473.06277327737		88389.52635078598
[0,11,12,14,19]		91234.62608452456		88389.52635078598
[0,11,12,15,16]		105719.05220945366		88389.52635078598
[0,11,12,15,17]		103546.10829093876		88389.52635078598
[0,11,12,15,18]		108295.5943402196		88389.52635078598
[0,11,12,15,19]		98440.43111960567		88389.52635078598
[0,11,12,16,17]		103654.09928563966		88389.52635078598
[0,11,12,16,18]		111798.15822005947		88389.52635078598
[0,11,12,16,19]		103341.86529531464		88389.52635078598
[0,11,12,17,18]		106156.68316205658		88389.52635078598
[0,11,12,17,19]		95745.04208747046		88389.52635078598
[0,11,12,18,19]		104174.85663361388		88389.52635078598
[0,11,13,14,15]		103329.64082561064		88389.52635078598
[0,11,13,14,16]		99695.31724585178		88389.52635078598
[0,11,13,14,17]		102566.75665371098		88389.52635078598
[0,11,13,14,18]		100164.71778034791		88389.52635078598
[0,11,13,14,19]		93550.09544256536		88389.52635078598
[0,11,13,15,16]		105813.522853981		88389.52635078598
[0,11,13,15,17]		107587.22031332707		88389.52635078598
[0,11,13,15,18]		106234.56319193283		88389.52635078598
[0,11,13,15,19]		100028.65419733609		88389.52635078598
[0,11,13,16,17]		105202.63745581516		88389.52635078598
[0,11,13,16,18]		108068.77775730024		88389.52635078598
[0,11,13,16,19]		101890.11690869107		88389.52635078598
[0,11,13,17,18]		105584.85926766894		88389.52635078598
[0,11,13,17,19]		98776.75700995681		88389.52635078598
[0,11,13,18,19]		100474.81496388676		88389.52635078598
[0,11,14,15,16]		98607.2803148215		88389.52635078598
[0,11,14,15,17]		101021.13180870264		88389.52635078598
[0,11,14,15,18]		99062.92288286422		88389.52635078598
[0,11,14,15,19]		92840.76649446072		88389.52635078598
[0,11,14,16,17]		97193.43175460071		88389.52635078598
[0,11,14,16,18]		98029.64588330867		88389.52635078598
[0,11,14,16,19]		91674.23433639997		88389.52635078598
[0,11,14,17,18]		97629.31709017916		88389.52635078598
[0,11,14,17,19]		90617.09897122107		88389.52635078598
[0,11,14,18,19]		90293.53462168657		88389.52635078598
[0,11,15,16,17]		102409.12067993917		88389.52635078598
[0,11,15,16,18]		105073.0878930052		88389.52635078598
[0,11,15,16,19]		99104.14906679232		88389.52635078598
[0,11,15,17,18]		102863.16829849913		88389.52635078598
[0,11,15,17,19]		96121.27065321984		88389.52635078598
[0,11,15,18,19]		97701.51334773497		88389.52635078598
[0,11,16,17,18]		103066.14651981049		88389.52635078598
[0,11,16,17,19]		96450.23011957436		88389.52635078598
[0,11,16,18,19]		102418.86959339592		88389.52635078598
[0,11,17,18,19]		95064.13586621906		88389.52635078598
[0,12,13,14,15]		104496.07411522095		88389.52635078598
[0,12,13,14,16]		101749.45966029332		88389.52635078598
[0,12,13,14,17]		100968.27988442348		88389.52635078598
[0,12,13,14,18]		105720.64030209609		88389.52635078598
[0,12,13,14,19]		94019.03568335353		88389.52635078598
[0,12,13,15,16]		107782.25210916839		88389.52635078598
[0,12,13,15,17]		105958.48226906924		88389.52635078598
[0,12,13,15,18]		111597.05077471191		88389.52635078598
[0,12,13,15,19]		100281.83345632849		88389.52635078598
[0,12,13,16,17]		104723.31690731207		88389.52635078598
[0,12,13,16,18]		113038.03801843274		88389.52635078598
[0,12,13,16,19]		102923.02000578889		88389.52635078598
[0,12,13,17,18]		108091.72203843706		88389.52635078598
[0,12,13,17,19]		97423.77455050488		88389.52635078598
[0,12,13,18,19]		104879.64571387671		88389.52635078598
[0,12,14,15,16]		105544.63578131273		88389.52635078598
[0,12,14,15,17]		99523.78822568046		88389.52635078598
[0,12,14,15,18]		110165.48821431346		88389.52635078598
[0,12,14,15,19]		98101.43959763854		88389.52635078598
[0,12,14,16,17]		96862.06091185917		88389.52635078598
[0,12,14,16,18]		108178.65098934737		88389.52635078598
[0,12,14,16,19]		97595.80030051121		88389.52635078598
[0,12,14,17,18]		100190.73888688759		88389.52635078598
[0,12,14,17,19]		89351.4190930671		88389.52635078598
[0,12,14,18,19]		99380.89152276916		88389.52635078598
[0,12,15,16,17]		101950.83995391807		88389.52635078598
[0,12,15,16,18]		117450.5231504754		88389.52635078598
[0,12,15,16,19]		107617.19601137609		88389.52635078598
[0,12,15,17,18]		105335.03112580997		88389.52635078598
[0,12,15,17,19]		94826.1380965978		88389.52635078598
[0,12,15,18,19]		109322.01180593		88389.52635078598
[0,12,16,17,18]		104740.01310483026		88389.52635078598
[0,12,16,17,19]		95655.85725018512		88389.52635078598
[0,12,16,18,19]		121055.6646697555		88389.52635078598
[0,12,17,18,19]		97156.68355455365		88389.52635078598
[0,13,14,15,16]		102510.73897072686		88389.52635078598
[0,13,14,15,17]		107237.52737974867		88389.52635078598
[0,13,14,15,18]		103078.06747275218		88389.52635078598
[0,13,14,15,19]		97303.115271727		88389.52635078598
[0,13,14,16,17]		99350.06349380343		88389.52635078598
[0,13,14,16,18]		100980.15715977218		88389.52635078598
[0,13,14,16,19]		94396.11308946411		88389.52635078598
[0,13,14,17,18]		99524.786468034		88389.52635078598
[0,13,14,17,19]		93824.37891643608		88389.52635078598
[0,13,14,18,19]		92929.38090648668		88389.52635078598
[0,13,15,16,17]		104679.9398008559		88389.52635078598
[0,13,15,16,18]		107179.78192994371		88389.52635078598
[0,13,15,16,19]		100984.27293175417		88389.52635078598
[0,13,15,17,18]		104707.69916117514		88389.52635078598
[0,13,15,17,19]		99532.03953382882		88389.52635078598
[0,13,15,18,19]		99354.66222510098		88389.52635078598
[0,13,16,17,18]		103980.49378514843		88389.52635078598
[0,13,16,17,19]		98238.4838791069		88389.52635078598
[0,13,16,18,19]		102170.49805038793		88389.52635078598
[0,13,17,18,19]		96384.8692857103		88389.52635078598
[0,14,15,16,17]		98253.74711827635		88389.52635078598
[0,14,15,16,18]		104349.27943421126		88389.52635078598
[0,14,15,16,19]		99670.14054017165		88389.52635078598
[0,14,15,17,18]		98102.77240804918		88389.52635078598
[0,14,15,17,19]		93444.43200773164		88389.52635078598
[0,14,15,18,19]		96184.15288218833		88389.52635078598
[0,14,16,17,18]		95957.48238110039		88389.52635078598
[0,14,16,17,19]		90174.62978247831		88389.52635078598
[0,14,16,18,19]		96120.82946816621		88389.52635078598
[0,14,17,18,19]		88142.2811185353		88389.52635078598
[0,15,16,17,18]		101238.96470928667		88389.52635078598
[0,15,16,17,19]		95961.5553917536		88389.52635078598
[0,15,16,18,19]		106361.76981094398		88389.52635078598
[0,15,17,18,19]		93805.5849484717		88389.52635078598
[0,16,17,18,19]		94747.59138349355		88389.52635078598
[1,2,3,4,5]		94075.5883665743		88389.52635078598
[1,2,3,4,6]		100160.62084391729		88389.52635078598
[1,2,3,4,7]		97591.62001285472		88389.52635078598
[1,2,3,4,8]		94472.14158567452		88389.52635078598
[1,2,3,4,9]		92015.31103472346		88389.52635078598
[1,2,3,4,10]		93659.41416179737		88389.52635078598
[1,2,3,4,11]		96945.66121441532		88389.52635078598
[1,2,3,4,12]		94814.0561263718		88389.52635078598
[1,2,3,4,13]		98573.96354706898		88389.52635078598
[1,2,3,4,14]		99847.42195935626		88389.52635078598
[1,2,3,4,15]		100090.42181051816		88389.52635078598
[1,2,3,4,16]		94839.24269102317		88389.52635078598
[1,2,3,4,17]		97591.62001285469		88389.52635078598
[1,2,3,4,18]		93707.74899426743		88389.52635078598
[1,2,3,4,19]		90980.03427538945		88389.52635078598
[1,2,3,5,6]		96224.4131546931		88389.52635078598
[1,2,3,5,7]		92526.29527756559		88389.52635078598
[1,2,3,5,8]		94713.40120822364		88389.52635078598
[1,2,3,5,9]		93915.64659523575		88389.52635078598
[1,2,3,5,10]		93860.45463923874		88389.52635078598
[1,2,3,5,11]		92521.66145015713		88389.52635078598
[1,2,3,5,12]		91244.90518033164		88389.52635078598
[1,2,3,5,13]		93587.88956002927		88389.52635078598
[1,2,3,5,14]		95590.77032984603		88389.52635078598
[1,2,3,5,15]		96590.03144037673		88389.52635078598
[1,2,3,5,16]		92469.35045107944		88389.52635078598
[1,2,3,5,17]		92526.29527756562		88389.52635078598
[1,2,3,5,18]		90170.83483896896		88389.52635078598
[1,2,3,5,19]		93648.6769657112		88389.52635078598
[1,2,3,6,7]		98724.6640845211		88389.52635078598
[1,2,3,6,8]		96820.46495607236		88389.52635078598
[1,2,3,6,9]		94083.93265278317		88389.52635078598
[1,2,3,6,10]		95851.83508372512		88389.52635078598
[1,2,3,6,11]		98382.87887331843		88389.52635078598
[1,2,3,6,12]		96917.13890900397		88389.52635078598
[1,2,3,6,13]		99666.38482626402		88389.52635078598
[1,2,3,6,14]		102267.30213908534		88389.52635078598
[1,2,3,6,15]		102426.87329613286		88389.52635078598
[1,2,3,6,16]		97224.26189984099		88389.52635078598
[1,2,3,6,17]		98724.66408452106		88389.52635078598
[1,2,3,6,18]		95840.82559920961		88389.52635078598
[1,2,3,6,19]		93018.11500686323		88389.52635078598
[1,2,3,7,8]		93018.6927598024		88389.52635078598
[1,2,3,7,9]		90528.52320381971		88389.52635078598
[1,2,3,7,10]		92127.74963649877		88389.52635078598
[1,2,3,7,11]		96733.52548093411		88389.52635078598
[1,2,3,7,12]		93691.80823634105		88389.52635078598
[1,2,3,7,13]		98375.5219087074		88389.52635078598
[1,2,3,7,14]		98123.33430270162		88389.52635078598
[1,2,3,7,15]		98618.93829168394		88389.52635078598
[1,2,3,7,16]		93346.63762490137		88389.52635078598
[1,2,3,7,17]		99683.60111704779		88389.52635078598
[1,2,3,7,18]		92773.80497416414		88389.52635078598
[1,2,3,7,19]		89475.62946691015		88389.52635078598
[1,2,3,8,9]		94864.47323733324		88389.52635078598
[1,2,3,8,10]		95247.40250720624		88389.52635078598
[1,2,3,8,11]		93022.90633708249		88389.52635078598
[1,2,3,8,12]		92024.4492045842		88389.52635078598
[1,2,3,8,13]		94140.04771132822		88389.52635078598
[1,2,3,8,14]		96037.34957713759		88389.52635078598
[1,2,3,8,15]		96985.05177203171		88389.52635078598
[1,2,3,8,16]		93009.22247869789		88389.52635078598
[1,2,3,8,17]		93018.6927598024		88389.52635078598
[1,2,3,8,18]		90863.96062382404		88389.52635078598
[1,2,3,8,19]		93322.21674426738		88389.52635078598
[1,2,3,9,10]		93423.91634268693		88389.52635078598
[1,2,3,9,11]		90429.5235344055		88389.52635078598
[1,2,3,9,12]		89529.83952336347		88389.52635078598
[1,2,3,9,13]		91508.94019533084		88389.52635078598
[1,2,3,9,14]		93552.56667290894		88389.52635078598
[1,2,3,9,15]		94497.81067736376		88389.52635078598
[1,2,3,9,16]		90944.28711558168		88389.52635078598
[1,2,3,9,17]		90528.52320381971		88389.52635078598
[1,2,3,9,18]		88272.01857916743		88389.52635078598
[1,2,3,9,19]		93219.7615174319		88389.52635078598
[1,2,3,10,11]		92133.41267975916		88389.52635078598
[1,2,3,10,12]		91723.2373286467		88389.52635078598
[1,2,3,10,13]		93175.25192115299		88389.52635078598
[1,2,3,10,14]		95146.53375377932		88389.52635078598
[1,2,3,10,15]		96020.25118999444		88389.52635078598
[1,2,3,10,16]		93347.90882027405		88389.52635078598
[1,2,3,10,17]		92127.7496364988		88389.52635078598
[1,2,3,10,18]		90607.77059934137		88389.52635078598
[1,2,3,10,19]		92749.45183526157		88389.52635078598
[1,2,3,11,12]		95190.00630887764		88389.52635078598
[1,2,3,11,13]		97865.42438643343		88389.52635078598
[1,2,3,11,14]		97940.49145250222		88389.52635078598
[1,2,3,11,15]		98573.36000795683		88389.52635078598
[1,2,3,11,16]		94336.41350211209		88389.52635078598
[1,2,3,11,17]		96733.5254809341		88389.52635078598
[1,2,3,11,18]		94395.29179746727		88389.52635078598
[1,2,3,11,19]		89376.15854922196		88389.52635078598
[1,2,3,12,13]		95052.07317190814		88389.52635078598
[1,2,3,12,14]		96337.38365109982		88389.52635078598
[1,2,3,12,15]		97049.59081589534		88389.52635078598
[1,2,3,12,16]		94796.99648012976		88389.52635078598
[1,2,3,12,17]		93691.80823634105		88389.52635078598
[1,2,3,12,18]		96803.22102588534		88389.52635078598
[1,2,3,12,19]		88723.70208051232		88389.52635078598
[1,2,3,13,14]		99182.41410287727		88389.52635078598
[1,2,3,13,15]		99681.95647016658		88389.52635078598
[1,2,3,13,16]		94699.36452173344		88389.52635078598
[1,2,3,13,17]		98375.52190870736		88389.52635078598
[1,2,3,13,18]		94232.05741185442		88389.52635078598
[1,2,3,13,19]		90456.80438581802		88389.52635078598
[1,2,3,14,15]		101745.7958280072		88389.52635078598
[1,2,3,14,16]		96422.4602378615		88389.52635078598
[1,2,3,14,17]		98123.33430270162		88389.52635078598
[1,2,3,14,18]		95032.00471860354		88389.52635078598
[1,2,3,14,19]		92485.16714006395		88389.52635078598
[1,2,3,15,16]		97373.44489457185		88389.52635078598
[1,2,3,15,17]		98618.93829168394		88389.52635078598
[1,2,3,15,18]		96024.98079462728		88389.52635078598
[1,2,3,15,19]		93480.7564916359		88389.52635078598
[1,2,3,16,17]		93346.63762490137		88389.52635078598
[1,2,3,16,18]		93710.76823291273		88389.52635078598
[1,2,3,16,19]		90323.39263106756		88389.52635078598
[1,2,3,17,18]		92773.80497416412		88389.52635078598
[1,2,3,17,19]		89475.62946691015		88389.52635078598
[1,2,3,18,19]		87503.24751284703		88307.82525782262
[1,2,4,5,6]		98443.24067451844		88307.82525782262
[1,2,4,5,7]		92799.72052781096		88307.82525782262
[1,2,4,5,8]		96562.57980100445		88307.82525782262
[1,2,4,5,9]		95918.68579745844		88307.82525782262
[1,2,4,5,10]		95652.05593256882		88307.82525782262
[1,2,4,5,11]		91180.38116951617		88307.82525782262
[1,2,4,5,12]		90650.93425619463		88307.82525782262
[1,2,4,5,13]		94219.07827729259		88307.82525782262
[1,2,4,5,14]		98141.95412185053		88307.82525782262
[1,2,4,5,15]		98522.04369952645		88307.82525782262
[1,2,4,5,16]		91726.5864330759		88307.82525782262
[1,2,4,5,17]		92799.72052781096		88307.82525782262
[1,2,4,5,18]		89357.35178194675		88307.82525782262
[1,2,4,5,19]		95525.72496499395		88307.82525782262
[1,2,4,6,7]		99870.35635592524		88307.82525782262
[1,2,4,6,8]		99168.20127690402		88307.82525782262
[1,2,4,6,9]		96443.61822251862		88307.82525782262
[1,2,4,6,10]		98168.96694308618		88307.82525782262
[1,2,4,6,11]		97441.12467180683		88307.82525782262
[1,2,4,6,12]		96824.8236814114		88307.82525782262
[1,2,4,6,13]		101271.46402151993		88307.82525782262
[1,2,4,6,14]		105490.09443160171		88307.82525782262
[1,2,4,6,15]		105332.01411969826		88307.82525782262
[1,2,4,6,16]		96847.36429868845		88307.82525782262
[1,2,4,6,17]		99870.3563559252		88307.82525782262
[1,2,4,6,18]		95526.5157879155		88307.82525782262
[1,2,4,6,19]		95134.61155600761		88307.82525782262
[1,2,4,7,8]		93389.17439975069		88307.82525782262
[1,2,4,7,9]		90905.13286877247		88307.82525782262
[1,2,4,7,10]		92241.24868548545		88307.82525782262
[1,2,4,7,11]		96052.08132811126		88307.82525782262
[1,2,4,7,12]		93347.28331377545		88307.82525782262
[1,2,4,7,13]		99283.38437445182		88307.82525782262
[1,2,4,7,14]		99343.70684030918		88307.82525782262
[1,2,4,7,15]		99572.69660248896		88307.82525782262
[1,2,4,7,16]		92739.12737532958		88307.82525782262
[1,2,4,7,17]		100608.97384757738		88307.82525782262
[1,2,4,7,18]		92176.66434194919		88307.82525782262
[1,2,4,7,19]		89705.14715724121		88307.82525782262
[1,2,4,8,9]		96838.41550678536		88307.82525782262
[1,2,4,8,10]		97029.42715744783		88307.82525782262
[1,2,4,8,11]		91608.21682754628		88307.82525782262
[1,2,4,8,12]		91388.17578544762		88307.82525782262
[1,2,4,8,13]		94919.42686586615		88307.82525782262
[1,2,4,8,14]		98715.45955035434		88307.82525782262
[1,2,4,8,15]		99049.31798462165		88307.82525782262
[1,2,4,8,16]		92336.58013377244		88307.82525782262
[1,2,4,8,17]		93389.17439975069		88307.82525782262
[1,2,4,8,18]		90011.70036691971		88307.82525782262
[1,2,4,8,19]		95036.26051181427		88307.82525782262
[1,2,4,9,10]		95402.71532268553		88307.82525782262
[1,2,4,9,11]		89117.53659000956		88307.82525782262
[1,2,4,9,12]		89058.64606289114		88307.82525782262
[1,2,4,9,13]		92274.13048516671		88307.82525782262
[1,2,4,9,14]		96244.68687634893		88307.82525782262
[1,2,4,9,15]		96572.26634593058		88307.82525782262
[1,2,4,9,16]		90436.72472932047		88307.82525782262
[1,2,4,9,17]		90905.13286877247		88307.82525782262
[1,2,4,9,18]		87584.83828092733		88307.82525782262
[1,2,4,9,19]		94989.51316782742		88307.82525782262
[1,2,4,10,11]		90716.80009877359		88307.82525782262
[1,2,4,10,12]		91362.48772248294		88307.82525782262
[1,2,4,10,13]		94010.1651388738		88307.82525782262
[1,2,4,10,14]		97796.10824962548		88307.82525782262
[1,2,4,10,15]		98054.14730191042		88307.82525782262
[1,2,4,10,16]		92950.79028832143		88307.82525782262
[1,2,4,10,17]		92241.24868548545		88307.82525782262
[1,2,4,10,18]		90031.03415540984		88307.82525782262
[1,2,4,10,19]		94652.6257868293		88307.82525782262
[1,2,4,11,12]		93851.55855881482		88307.82525782262
[1,2,4,11,13]		97384.7433227259		88307.82525782262
[1,2,4,11,14]		97157.41144222197		88307.82525782262
[1,2,4,11,15]		97378.73993185045		88307.82525782262
[1,2,4,11,16]		92703.29283798969		88307.82525782262
[1,2,4,11,17]		96052.08132811126		88307.82525782262
[1,2,4,11,18]		92923.12338641769		88307.82525782262
[1,2,4,11,19]		88105.15670619847		88307.82525782262
[1,2,4,12,13]		95421.06065684574		88307.82525782262
[1,2,4,12,14]		96662.24798345272		88307.82525782262
[1,2,4,12,15]		96632.15791770602		88307.82525782262
[1,2,4,12,16]		93130.37476409934		88307.82525782262
[1,2,4,12,17]		93347.28331377545		88307.82525782262
[1,2,4,12,18]		96183.5687847517		88307.82525782262
[1,2,4,12,19]		88090.68861087051		88307.82525782262
[1,2,4,13,14]		101100.80701472968		88307.82525782262
[1,2,4,13,15]		101018.5895714813		88307.82525782262
[1,2,4,13,16]		94377.29079547248		88307.82525782262
[1,2,4,13,17]		99283.3843744518		88307.82525782262
[1,2,4,13,18]		94325.93420950952		88307.82525782262
[1,2,4,13,19]		90944.15357358532		88307.82525782262
[1,2,4,14,15]		104983.29232716475		88307.82525782262
[1,2,4,14,16]		96352.06538884105		88307.82525782262
